编码,中文名称,拼音名称,区域级别,上级区域编码,短名字,后缀
330182000000,三都镇,san dou zhen,5,330182,三都,镇
430481000000,三都镇,san dou zhen,5,430481,三都,镇
420506000000,三斗坪镇,san dou ping zhen,5,420506,三斗坪,镇
520302000000,三渡镇,san du zhen,5,520302,三渡,镇
510802000000,三堆镇,san dui zhen,5,510802,三堆,镇
511722000000,三墩土家族乡,san dun tu jia zu xiang,5,511722,三墩土家族,乡
430626000000,三墩乡,san dun xiang,5,430626,三墩,乡
620902000000,三墩镇,san dun zhen,5,620902,三墩,镇
330106000000,三墩镇,san dun zhen,5,330106,三墩,镇
141030000000,三多乡,san duo xiang,5,141030,三多,乡
510304000000,三多寨镇,san duo zhai zhen,5,510304,三多寨,镇
321084000000,三垛镇,san duo zhen,5,321084,三垛,镇
360825000000,三坊乡,san fang xiang,5,360825,三坊,乡
450225000000,三防镇,san fang zhen,5,450225,三防,镇
430623000000,三封寺镇,san feng si zhen,5,430623,三封寺,镇
510921000000,三凤镇,san feng zhen,5,510921,三凤,镇
429004000000,三伏潭镇,san fu tan zhen,5,429004,三伏潭,镇
513431000000,三岗乡,san gang xiang,5,513431,三岗,乡
220122000000,三岗镇,san gang zhen,5,220122,三岗,镇
330723000000,三港乡,san gang xiang,5,330723,三港,乡
430524000000,三阁司镇,san ge si zhen,5,430524,三阁司,镇
652325000000,三个庄子镇,san ge zhuang zi zhen,5,652325,三个庄子,镇
469006000000,三更罗镇,san geng luo zhen,5,469006,三更罗,镇
130725000000,三工地镇,san gong di zhen,5,130725,三工地,镇
652302000000,三工河哈萨克族乡,san gong he ha sa ke zu xiang,5,652302,三工河哈萨克族,乡
650104000000,三工街道,san gong jie dao,5,650104,三工,街道
652301000000,三工镇,san gong zhen,5,652301,三工,镇
654023000000,三宫回族乡,san gong hui zu xiang,5,654023,三宫回族,乡
130821000000,三沟镇,san gou zhen,5,130821,三沟,镇
511623000000,三古镇,san gu zhen,5,511623,三古,镇
230708000000,三股流经营所,san gu liu jing ying suo,5,230708,三股流,经营所
420381000000,三官殿街道,san guan dian jie dao,5,420381,三官殿,街道
420322000000,三官洞林区,san guan dong lin qu,5,420322,三官洞,林区
410102000000,三官庙街道,san guan miao jie dao,5,410102,三官庙,街道
610122000000,三官庙镇,san guan miao zhen,5,610122,三官庙,镇
410122000000,三官庙镇,san guan miao zhen,5,410122,三官庙,镇
430821000000,三官寺土家族乡,san guan si tu jia zu xiang,5,430821,三官寺土家族,乡
511321000000,三官镇,san guan zhen,5,511321,三官,镇
140821000000,三管镇,san guan zhen,5,140821,三管,镇
510822000000,三锅镇,san guo zhen,5,510822,三锅,镇
130722000000,三号乡,san hao xiang,5,130722,三号,乡
522732000000,三合街道,san he jie dao,5,522732,三合,街道
500230000000,三合街道,san he jie dao,5,500230,三合,街道
230704000000,三合经营所,san he jing ying suo,5,230704,三合,经营所
220421000000,三合满族朝鲜族乡,san he man zu chao xian zu xiang,5,220421,三合满族朝鲜族,乡
513301000000,三合乡,san he xiang,5,513301,三合,乡
220802000000,三合乡,san he xiang,5,220802,三合,乡
620826000000,三合乡,san he xiang,5,620826,三合,乡
511921000000,三合乡,san he xiang,5,511921,三合,乡
630203000000,三合镇,san he zhen,5,630203,三合,镇
520382000000,三合镇,san he zhen,5,520382,三合,镇
500120000000,三合镇,san he zhen,5,500120,三合,镇
420981000000,三合镇,san he zhen,5,420981,三合,镇
440781000000,三合镇,san he zhen,5,440781,三合,镇
510185000000,三合镇,san he zhen,5,510185,三合,镇
341202000000,三合镇,san he zhen,5,341202,三合,镇
331023000000,三合镇,san he zhen,5,331023,三合,镇
520304000000,三合镇,san he zhen,5,520304,三合,镇
610722000000,三合镇,san he zhen,5,610722,三合,镇
450722000000,三合镇,san he zhen,5,450722,三合,镇
622925000000,三合镇,san he zhen,5,622925,三合,镇
510781000000,三合镇,san he zhen,5,510781,三合,镇
430821000000,三合镇,san he zhen,5,430821,三合,镇
222405000000,三合镇,san he zhen,5,222405,三合,镇
341125000000,三和集镇,san he ji zhen,5,341125,三和集,镇
441303000000,三和街道,san he jie dao,5,441303,三和,街道
340403000000,三和镇,san he zhen,5,340403,三和,镇
621224000000,三河坝乡,san he ba xiang,5,621224,三河坝,乡
511903000000,三河场镇,san he chang zhen,5,511903,三河场,镇
371602000000,三河湖镇,san he hu zhen,5,371602,三河湖,镇
150784000000,三河回族乡,san he hui zu xiang,5,150784,三河回族,乡
320312000000,三河尖街道,san he jian jie dao,5,320312,三河尖,街道
411525000000,三河尖镇,san he jian zhen,5,411525,三河尖,镇
510114000000,三河街道,san he jie dao,5,510114,三河,街道
150784000000,三河金騋农牧有限责任公司,san he jin lai nong mu you xian ze ren gong si,5,150784,三河,金
511133000000,三河口乡,san he kou xiang,5,511133,三河口,乡
421181000000,三河口镇,san he kou zhen,5,421181,三河口,镇
320830000000,三河农场,san he nong chang,5,320830,三河,农场
131082000000,三河市农业高新技术园区,san he shi nong ye gao xin ji shu yuan qu,5,131082,三河市农业高新技术,园区
511722000000,三河乡,san he xiang,5,511722,三河,乡
231202000000,三河镇,san he zhen,5,231202,三河,镇
441422000000,三河镇,san he zhen,5,441422,三河,镇
621202000000,三河镇,san he zhen,5,621202,三河,镇
511324000000,三河镇,san he zhen,5,511324,三河,镇
640522000000,三河镇,san he zhen,5,640522,三河,镇
320813000000,三河镇,san he zhen,5,320813,三河,镇
340123000000,三河镇,san he zhen,5,340123,三河,镇
500240000000,三河镇,san he zhen,5,500240,三河,镇
422827000000,三胡乡,san hu xiang,5,422827,三胡,乡
421025000000,三湖管理区,san hu guan li qu,5,421024,三湖管理,区
360824000000,三湖镇,san hu zhen,5,360824,三湖,镇
430421000000,三湖镇,san hu zhen,5,430421,三湖,镇
450326000000,三皇镇,san huang zhen,5,450326,三皇,镇
500154000000,三汇口乡,san hui kou xiang,5,500154,三汇口,乡
511725000000,三汇镇,san hui zhen,5,511725,三汇,镇
500233000000,三汇镇,san hui zhen,5,500233,三汇,镇
500117000000,三汇镇,san hui zhen,5,500117,三汇,镇
511903000000,三汇镇,san hui zhen,5,511903,三汇,镇
511304000000,三会镇,san hui zhen,5,511304,三会,镇
231226000000,三吉台林场,san ji tai lin chang,5,231226,三吉台,林场
140781000000,三佳乡,san jia xiang,5,140781,三佳,乡
360104000000,三家店街道,san jia dian jie dao,5,360104,三家店,街道
411122000000,三家店镇,san jia dian zhen,5,411122,三家店,镇
430802000000,三家馆乡,san jia guan xiang,5,430802,三家馆,乡
211322000000,三家蒙古族乡,san jia meng gu zu xiang,5,211322,三家蒙古族,乡
510904000000,三家镇,san jia zhen,5,510904,三家,镇
469007000000,三家镇,san jia zhen,5,469007,三家,镇
130821000000,三家镇,san jia zhen,5,130821,三家,镇
211404000000,三家子街道,san jia zi jie dao,5,211404,三家子,街道
222404000000,三家子满族乡,san jia zi man zu xiang,5,222404,三家子满族,乡
211382000000,三家子蒙古族乡,san jia zi meng gu zu xiang,5,211382,三家子蒙古族,乡
211282000000,三家子乡,san jia zi xiang,5,211282,三家子,乡
210323000000,三家子镇,san jia zi zhen,5,210323,三家子,镇
220822000000,三家子种牛场,san jia zi zhong niu chang,5,220822,三家子,种牛
621025000000,三嘉乡,san jia xiang,5,621025,三嘉,乡
622924000000,三甲集镇,san jia ji zhen,5,622924,三甲集,镇
520524000000,三甲街道,san jia jie dao,5,520524,三甲,街道
331002000000,三甲街道,san jia jie dao,5,331002,三甲,街道
431382000000,三甲乡,san jia xiang,5,431382,三甲,乡
140581000000,三甲镇,san jia zhen,5,140581,三甲,镇
441781000000,三甲镇,san jia zhen,5,441781,三甲,镇
431381000000,三尖镇,san jian zhen,5,431381,三尖,镇
231123000000,三间房林场,san jian fang lin chang,5,231123,三间房,林场
110105000000,三间房乡,san jian fang xiang,5,110105,三间房,乡
500230000000,三建乡,san jian xiang,5,500230,三建,乡
210212000000,三涧堡街道,san jian bao jie dao,5,210212,三涧堡,街道
500110000000,三江街道,san jiang jie dao,5,500110,三江,街道
330683000000,三江街道,san jiang jie dao,5,330683,三江,街道
330702000000,三江街道,san jiang jie dao,5,330702,三江,街道
330324000000,三江街道,san jiang jie dao,5,330324,三江,街道
211224000000,三江口农场,san jiang kou nong chang,5,211224,三江口,农场
211224000000,三江口镇,san jiang kou zhen,5,211224,三江口,镇
350303000000,三江口镇,san jiang kou zhen,5,350303,三江口,镇
431026000000,三江口镇,san jiang kou zhen,5,431026,三江口,镇
522301000000,三江口镇,san jiang kou zhen,5,522301,三江口,镇
520111000000,三江社区服务中心,san jiang she qu fu wu zhong xin,5,520111,三江社区,服务中心
522632000000,三江水族乡,san jiang shui zu xiang,5,522632,三江水族,乡
451324000000,三江乡,san jiang xiang,5,451324,三江,乡
450332000000,三江乡,san jiang xiang,5,450332,三江,乡
360703000000,三江乡,san jiang xiang,5,360703,三江,乡
360121000000,三江镇,san jiang zhen,5,360121,三江,镇
513221000000,三江镇,san jiang zhen,5,513221,三江,镇
441826000000,三江镇,san jiang zhen,5,441826,三江,镇
522628000000,三江镇,san jiang zhen,5,522628,三江,镇
431224000000,三江镇,san jiang zhen,5,431224,三江,镇
511124000000,三江镇,san jiang zhen,5,511124,三江,镇
510821000000,三江镇,san jiang zhen,5,510821,三江,镇
460108000000,三江镇,san jiang zhen,5,460108,三江,镇
440705000000,三江镇,san jiang zhen,5,440705,三江,镇
430681000000,三江镇,san jiang zhen,5,430681,三江,镇
510184000000,三江镇,san jiang zhen,5,510184,三江,镇
511902000000,三江镇,san jiang zhen,5,511902,三江,镇
520325000000,三江镇,san jiang zhen,5,520325,三江,镇
511823000000,三交乡,san jiao xiang,5,511823,三交,乡
141124000000,三交镇,san jiao zhen,5,141124,三交,镇
140902000000,三交镇,san jiao zhen,5,140902,三交,镇
511324000000,三蛟镇,san jiao zhen,5,511324,三蛟,镇
632223000000,三角城镇,san jiao cheng zhen,5,632223,三角城,镇
632224000000,三角城种羊场,san jiao cheng zhong yang chang,5,632224,三角城,种
430482000000,三角塘镇,san jiao tang zhen,5,430482,三角塘,镇
451324000000,三角乡,san jiao xiang,5,451324,三角,乡
360425000000,三角乡,san jiao xiang,5,360425,三角,乡
441402000000,三角镇,san jiao zhen,5,441402,三角,镇
500110000000,三角镇,san jiao zhen,5,500110,三角,镇
441623000000,三角镇,san jiao zhen,5,441623,三角,镇
442000000000,三角镇,san jiao zhen,5,442000,三角,镇
511124000000,三教乡,san jiao xiang,5,511124,三教,乡
141082000000,三教乡,san jiao xiang,5,141082,三教,乡
500118000000,三教镇,san jiao zhen,5,500118,三教,镇
230406000000,三街街道,san jie jie dao,5,230406,三街,街道
450323000000,三街镇,san jie zhen,5,450323,三街,镇
532301000000,三街镇,san jie zhen,5,532301,三街,镇
510182000000,三界镇,san jie zhen,5,510182,三界,镇
341182000000,三界镇,san jie zhen,5,341182,三界,镇
330683000000,三界镇,san jie zhen,5,330683,三界,镇
320411000000,三井街道,san jing jie dao,5,320411,三井,街道
231202000000,三井乡,san jing xiang,5,231202,三井,乡
140929000000,三井镇,san jing zhen,5,140929,三井,镇
431128000000,三井镇,san jing zhen,5,431128,三井,镇
220781000000,三井子镇,san jing zi zhen,5,220781,三井子,镇
231182000000,三九六林场,san jiu liu lin chang,5,231182,三九六,林场
340422000000,三觉镇,san jiao zhen,5,340422,三觉,镇
513422000000,三桷垭乡,san jue e xiang,5,513422,三桷垭,乡
220781000000,三骏满族蒙古族锡伯族乡,san jun man zu meng gu zu xi bo zu xiang,5,220781,三骏满族蒙古族锡伯族,乡
232721000000,三卡乡,san ka xiang,5,232721,三卡,乡
230104000000,三棵树大街街道,san ke shu da jie jie dao,5,230104,三棵树大街,街道
321302000000,三棵树乡,san ke shu xiang,5,321302,三棵树,乡
522601000000,三棵树镇,san ke shu zhen,5,522601,三棵树,镇
220521000000,三棵榆树镇,san ke yu shu zhen,5,220521,三棵榆树,镇
441803000000,三坑镇,san keng zhen,5,441803,三坑,镇
411527000000,三空桥乡,san kong qiao xiang,5,411527,三空桥,乡
431121000000,三口塘镇,san kou tang zhen,5,431121,三口塘,镇
320724000000,三口镇,san kou zhen,5,320724,三口,镇
341003000000,三口镇,san kou zhen,5,341003,三口,镇
330329000000,三魁镇,san kui zhen,5,330329,三魁,镇
510184000000,三郎镇,san lang zhen,5,510184,三郎,镇
131126000000,三朗乡,san lang xiang,5,131126,三朗,乡
620621000000,三雷镇,san lei zhen,5,620621,三雷,镇
340104000000,三里庵街道,san li an jie dao,5,340104,三里庵,街道
410205000000,三里堡街道,san li bao jie dao,5,410205,三里堡,街道
610203000000,三里洞街道,san li dong jie dao,5,610203,三里洞,街道
421123000000,三里畈镇,san li fan zhen,5,421123,三里畈,镇
421321000000,三里岗镇,san li gang zhen,5,421321,三里岗,镇
370281000000,三里河街道,san li he jie dao,5,370281,三里河,街道
411725000000,三里河乡,san li he xiang,5,411725,三里河,乡
340102000000,三里街街道,san li jie jie dao,5,340102,三里街,街道
511703000000,三里坪街道,san li ping jie dao,5,511703,三里坪,街道
420116000000,三里桥街道,san li qiao jie dao,5,420116,三里桥,街道
341502000000,三里桥街道,san li qiao jie dao,5,341502,三里桥,街道
110105000000,三里屯街道,san li tun jie dao,5,110105,三里屯,街道
341302000000,三里湾街道,san li wan jie dao,5,341302,三里湾,街道
360124000000,三里乡,san li xiang,5,360124,三里,乡
422822000000,三里乡,san li xiang,5,422822,三里,乡
450125000000,三里镇,san li zhen,5,450125,三里,镇
610122000000,三里镇,san li zhen,5,610122,三里,镇
450804000000,三里镇,san li zhen,5,450804,三里,镇
340223000000,三里镇,san li zhen,5,340223,三里,镇
451323000000,三里镇,san li zhen,5,451323,三里,镇
420922000000,三里镇,san li zhen,5,420922,三里,镇
511011000000,三烈镇,san lie zhen,5,511011,三烈,镇
310115000000,三林镇,san lin zhen,5,310115,三林,镇
231084000000,三陵乡,san ling xiang,5,231084,三陵,乡
130403000000,三陵乡,san ling xiang,5,130403,三陵,乡
341522000000,三流乡,san liu xiang,5,341522,三流,乡
513223000000,三龙乡,san long xiang,5,513223,三龙,乡
360222000000,三龙镇,san long zhen,5,360222,三龙,镇
320904000000,三龙镇,san long zhen,5,320904,三龙,镇
450721000000,三隆镇,san long zhen,5,450721,三隆,镇
140802000000,三路里镇,san lu li zhen,5,140802,三路里,镇
130727000000,三马坊乡,san ma fang xiang,5,130727,三马坊,乡
321182000000,三茅街道,san mao jie dao,5,321182,三茅,街道
451223000000,三门海镇,san men hai zhen,5,451223,三门海,镇
460107000000,三门坡镇,san men po zhen,5,460107,三门坡,镇
411727000000,三门闸街道,san men zha jie dao,5,411727,三门闸,街道
450328000000,三门镇,san men zhen,5,450328,三门,镇
140829000000,三门镇,san men zhen,5,140829,三门,镇
430211000000,三门镇,san men zhen,5,430211,三门,镇
532531000000,三猛乡,san meng xiang,5,532531,三猛,乡
210124000000,三面船镇,san mian chuan zhen,5,210124,三面船,镇
361128000000,三庙前乡,san miao qian xiang,5,361128,三庙前,乡
511381000000,三庙乡,san miao xiang,5,511381,三庙,乡
500117000000,三庙镇,san miao zhen,5,500117,三庙,镇
450702000000,三娘湾旅游管理区,san niang wan lu you guan li qu,5,450702,三娘湾旅游管理,区
130209000000,三农场,san nong chang,5,130209,三,农场
451224000000,三弄瑶族乡,san nong yao zu xiang,5,451224,三弄瑶族,乡
441826000000,三排镇,san pai zhen,5,441826,三排,镇
650204000000,三平路街道,san ping lu jie dao,5,650204,三平路,街道
130623000000,三坡镇,san po zhen,5,130623,三坡,镇
330281000000,三七市镇,san qi shi zhen,5,330281,三七市,镇
431229000000,三锹乡,san qiao xiang,5,431229,三锹,乡
140107000000,三桥街道,san qiao jie dao,5,140107,三桥,街道
610112000000,三桥街道,san qiao jie dao,5,610112,三桥,街道
520103000000,三桥社区服务中心,san qiao she qu fu wu zhong xin,5,520103,三桥社区,服务中心
340822000000,三桥镇,san qiao zhen,5,340822,三桥,镇
411727000000,三桥镇,san qiao zhen,5,411727,三桥,镇
520325000000,三桥镇,san qiao zhen,5,520325,三桥,镇
220722000000,三青山镇,san qing shan zhen,5,220722,三青山,镇
511321000000,三清乡,san qing xiang,5,511321,三清,乡
361123000000,三清乡,san qing xiang,5,361123,三清,乡
500111000000,三驱镇,san qu zhen,5,500111,三驱,镇
610423000000,三渠镇,san qu zhen,5,610423,三渠,镇
510725000000,三泉乡,san quan xiang,5,510725,三泉,乡
500119000000,三泉镇,san quan zhen,5,500119,三泉,镇
141182000000,三泉镇,san quan zhen,5,141182,三泉,镇
140825000000,三泉镇,san quan zhen,5,140825,三泉,镇
445122000000,三饶镇,san rao zhen,5,445122,三饶,镇
331123000000,三仁畲族乡,san ren she zu xiang,5,331123,三仁畲族,乡
350921000000,三沙镇,san sha zhen,5,350921,三沙,镇
370683000000,三山岛街道,san shan dao jie dao,5,370683,三山岛,街道
340208000000,三山街道,san shan jie dao,5,340208,三山,街道
150422000000,三山乡,san shan xiang,5,150422,三山,乡
361024000000,三山乡,san shan xiang,5,361024,三山,乡
350181000000,三山镇,san shan zhen,5,350181,三山,镇
510104000000,三圣街道,san sheng jie dao,5,510104,三圣,街道
131023000000,三圣口乡,san sheng kou xiang,5,131023,三圣口,乡
430726000000,三圣乡,san sheng xiang,5,430726,三圣,乡
130126000000,三圣院乡,san sheng yuan xiang,5,130126,三圣院,乡
500109000000,三圣镇,san sheng zhen,5,500109,三圣,镇
220122000000,三盛玉镇,san sheng yu zhen,5,220122,三盛玉,镇
340103000000,三十岗乡,san shi gang xiang,5,340103,三十岗,乡
220722000000,三十号乡,san shi hao xiang,5,220722,三十号,乡
211382000000,三十家子镇,san shi jia zi zhen,5,211382,三十家子,镇
210213000000,三十里堡街道,san shi li bao jie dao,5,210213,三十里堡,街道
140222000000,三十里铺乡,san shi li pu xiang,5,140222,三十里铺,乡
622925000000,三十里铺镇,san shi li pu zhen,5,622925,三十里铺,镇
621021000000,三十里铺镇,san shi li pu zhen,5,621021,三十里铺,镇
371526000000,三十里铺镇,san shi li pu zhen,5,371526,三十里铺,镇
341202000000,三十里铺镇,san shi li pu zhen,5,341202,三十里铺,镇
341502000000,三十铺镇,san shi pu zhen,5,341502,三十铺,镇
